Date,Close,Date,Close,Date,Close,Date,Close,Date,Close
9/28/2017 16:00:00,129.47,9/28/2017 16:00:00,64.19,9/28/2017 16:00:00,82.19,9/28/2017 16:00:00,9.94,9/28/2017 16:00:00,170.24
9/29/2017 16:00:00,130.01,9/29/2017 16:00:00,63.42,9/29/2017 16:00:00,81.98,9/29/2017 16:00:00,10.07,9/29/2017 16:00:00,172.71
10/2/2017 16:00:00,131.22,10/2/2017 16:00:00,62.9,10/2/2017 16:00:00,81.63,10/2/2017 16:00:00,10.06,10/2/2017 16:00:00,173.61
10/3/2017 16:00:00,132.1,10/3/2017 16:00:00,63.37,10/3/2017 16:00:00,81.76,10/3/2017 16:00:00,10.31,10/3/2017 16:00:00,178.56
10/4/2017 16:00:00,132.89,10/4/2017 16:00:00,63.49,10/4/2017 16:00:00,81.79,10/4/2017 16:00:00,10.37,10/4/2017 16:00:00,178.71
10/5/2017 16:00:00,133.19,10/5/2017 16:00:00,63.81,10/5/2017 16:00:00,82.02,10/5/2017 16:00:00,10.19,10/5/2017 16:00:00,178.89
10/6/2017 16:00:00,133.22,10/6/2017 16:00:00,62.55,10/6/2017 16:00:00,81.71,10/6/2017 16:00:00,10.13,10/6/2017 16:00:00,179.2
10/9/2017 16:00:00,133.45,10/9/2017 16:00:00,63.57,10/9/2017 16:00:00,82.03,10/9/2017 16:00:00,9.81,10/9/2017 16:00:00,182.09
10/10/2017 16:00:00,133.9,10/10/2017 16:00:00,65.01,10/10/2017 16:00:00,82.26,10/10/2017 16:00:00,9.82,10/10/2017 16:00:00,183.12
10/11/2017 16:00:00,136.65,10/11/2017 16:00:00,64.87,10/11/2017 16:00:00,82.6,10/11/2017 16:00:00,9.79,10/11/2017 16:00:00,184.69
10/12/2017 16:00:00,136.83,10/12/2017 16:00:00,65.35,10/12/2017 16:00:00,82.43,10/12/2017 16:00:00,9.86,10/12/2017 16:00:00,180.53
10/13/2017 16:00:00,136.43,10/13/2017 16:00:00,65.05,10/13/2017 16:00:00,82.41,10/13/2017 16:00:00,10.45,10/13/2017 16:00:00,178.45
10/16/2017 16:00:00,136.12,10/16/2017 16:00:00,65.37,10/16/2017 16:00:00,82.81,10/16/2017 16:00:00,10.5,10/16/2017 16:00:00,179.56
10/17/2017 16:00:00,140.79,10/17/2017 16:00:00,64.87,10/17/2017 16:00:00,82.96,10/17/2017 16:00:00,10.26,10/17/2017 16:00:00,175.32
10/18/2017 16:00:00,140.68,10/18/2017 16:00:00,64.81,10/18/2017 16:00:00,82.76,10/18/2017 16:00:00,10.15,10/18/2017 16:00:00,179.61
10/19/2017 16:00:00,142.04,10/19/2017 16:00:00,64.37,10/19/2017 16:00:00,82.74,10/19/2017 16:00:00,10.33,10/19/2017 16:00:00,177.93
10/20/2017 16:00:00,142.4,10/20/2017 16:00:00,65,10/20/2017 16:00:00,83.11,10/20/2017 16:00:00,10.28,10/20/2017 16:00:00,177.32
10/23/2017 16:00:00,143.62,10/23/2017 16:00:00,64.5,10/23/2017 16:00:00,83.24,10/23/2017 16:00:00,10.05,10/23/2017 16:00:00,173.13
10/24/2017 16:00:00,141.64,10/24/2017 16:00:00,64.13,10/24/2017 16:00:00,83.47,10/24/2017 16:00:00,10.38,10/24/2017 16:00:00,173.7
10/25/2017 16:00:00,142.36,10/25/2017 16:00:00,63.79,10/25/2017 16:00:00,83.17,10/25/2017 16:00:00,10.33,10/25/2017 16:00:00,170.22
10/26/2017 16:00:00,141.81,10/26/2017 16:00:00,65.79,10/26/2017 16:00:00,83.47,10/26/2017 16:00:00,9.88,10/26/2017 16:00:00,170.32
10/27/2017 16:00:00,141.78,10/27/2017 16:00:00,64.92,10/27/2017 16:00:00,83.71,10/27/2017 16:00:00,10.01,10/27/2017 16:00:00,176.15
10/30/2017 16:00:00,140,10/30/2017 16:00:00,64.05,10/30/2017 16:00:00,83.54,10/30/2017 16:00:00,9.82,10/30/2017 16:00:00,181.58
10/31/2017 16:00:00,139.41,10/31/2017 16:00:00,64.22,10/31/2017 16:00:00,83.35,10/31/2017 16:00:00,9.79,10/31/2017 16:00:00,184.89
11/1/2017 16:00:00,139.98,11/1/2017 16:00:00,64.7,11/1/2017 16:00:00,83.87,11/1/2017 16:00:00,10.04,11/1/2017 16:00:00,186.08
11/2/2017 16:00:00,139.93,11/2/2017 16:00:00,63.9,11/2/2017 16:00:00,83.53,11/2/2017 16:00:00,10.26,11/2/2017 16:00:00,184.81
11/3/2017 16:00:00,140.08,11/3/2017 16:00:00,63.91,11/3/2017 16:00:00,83.18,11/3/2017 16:00:00,10.09,11/3/2017 16:00:00,183.21
11/6/2017 16:00:00,139.76,11/6/2017 16:00:00,63.45,11/6/2017 16:00:00,83.75,11/6/2017 16:00:00,10.53,11/6/2017 16:00:00,187.84
11/7/2017 16:00:00,139.77,11/7/2017 16:00:00,64.31,11/7/2017 16:00:00,83.58,11/7/2017 16:00:00,10.32,11/7/2017 16:00:00,188.51
11/8/2017 16:00:00,141.32,11/8/2017 16:00:00,64.59,11/8/2017 16:00:00,83.47,11/8/2017 16:00:00,10.39,11/8/2017 16:00:00,185.9
11/9/2017 16:00:00,140.35,11/9/2017 16:00:00,64.51,11/9/2017 16:00:00,83.97,11/9/2017 16:00:00,10.13,11/9/2017 16:00:00,185.13
11/10/2017 16:00:00,139.56,11/10/2017 16:00:00,65.02,11/10/2017 16:00:00,82.94,11/10/2017 16:00:00,10.07,11/10/2017 16:00:00,186.41
11/13/2017 16:00:00,139.76,11/13/2017 16:00:00,65.84,11/13/2017 16:00:00,82.89,11/13/2017 16:00:00,10.1,11/13/2017 16:00:00,184.54
11/14/2017 16:00:00,139.49,11/14/2017 16:00:00,65.73,11/14/2017 16:00:00,82.24,11/14/2017 16:00:00,9.77,11/14/2017 16:00:00,181.79
11/15/2017 16:00:00,139.1,11/15/2017 16:00:00,65.26,11/15/2017 16:00:00,81.21,11/15/2017 16:00:00,9.86,11/15/2017 16:00:00,181.48
11/16/2017 16:00:00,138.87,11/16/2017 16:00:00,65.88,11/16/2017 16:00:00,80.56,11/16/2017 16:00:00,9.97,11/16/2017 16:00:00,185.43
11/17/2017 16:00:00,138,11/17/2017 16:00:00,66.42,11/17/2017 16:00:00,80.24,11/17/2017 16:00:00,10.11,11/17/2017 16:00:00,185.13
11/20/2017 16:00:00,137.93,11/20/2017 16:00:00,65.83,11/20/2017 16:00:00,80.55,11/20/2017 16:00:00,10.12,11/20/2017 16:00:00,188
11/21/2017 16:00:00,138.34,11/21/2017 16:00:00,65.65,11/21/2017 16:00:00,80.87,11/21/2017 16:00:00,10.46,11/21/2017 16:00:00,190.9
11/22/2017 16:00:00,137.29,11/22/2017 16:00:00,65.49,11/22/2017 16:00:00,81.1,11/22/2017 16:00:00,10.77,11/22/2017 16:00:00,189.84
11/24/2017 13:00:00,138.01,11/24/2017 13:00:00,65.48,11/24/2017 13:00:00,81.42,11/24/2017 13:00:00,10.98,11/24/2017 13:00:00,191.19
11/27/2017 16:00:00,138.1,11/27/2017 16:00:00,65.07,11/27/2017 16:00:00,81.11,11/27/2017 16:00:00,10.91,11/27/2017 16:00:00,188.03
11/28/2017 16:00:00,140.02,11/28/2017 16:00:00,66.4,11/28/2017 16:00:00,81.67,11/28/2017 16:00:00,11.33,11/28/2017 16:00:00,186.69
11/29/2017 16:00:00,139.81,11/29/2017 16:00:00,67.37,11/29/2017 16:00:00,82.27,11/29/2017 16:00:00,11.01,11/29/2017 16:00:00,179.91
11/30/2017 16:00:00,139.33,11/30/2017 16:00:00,67.83,11/30/2017 16:00:00,83.29,11/30/2017 16:00:00,10.7,11/30/2017 16:00:00,177.08
12/1/2017 16:00:00,139.98,12/1/2017 16:00:00,68.58,12/1/2017 16:00:00,83.46,12/1/2017 16:00:00,10.9,12/1/2017 16:00:00,174.61
12/4/2017 16:00:00,139.01,12/4/2017 16:00:00,70.08,12/4/2017 16:00:00,83.57,12/4/2017 16:00:00,11.32,12/4/2017 16:00:00,169.58
12/5/2017 16:00:00,139.67,12/5/2017 16:00:00,70.18,12/5/2017 16:00:00,82.89,12/5/2017 16:00:00,11.07,12/5/2017 16:00:00,168.96
12/6/2017 16:00:00,141.06,12/6/2017 16:00:00,71.66,12/6/2017 16:00:00,82.28,12/6/2017 16:00:00,11,12/6/2017 16:00:00,172.63
12/7/2017 16:00:00,140.01,12/7/2017 16:00:00,71.5,12/7/2017 16:00:00,82.55,12/7/2017 16:00:00,10.74,12/7/2017 16:00:00,174.47
12/8/2017 16:00:00,140.59,12/8/2017 16:00:00,71.54,12/8/2017 16:00:00,82.66,12/8/2017 16:00:00,10.78,12/8/2017 16:00:00,177.62
12/11/2017 16:00:00,141.14,12/11/2017 16:00:00,71.65,12/11/2017 16:00:00,83.03,12/11/2017 16:00:00,10.84,12/11/2017 16:00:00,179.29
12/12/2017 16:00:00,142.6,12/12/2017 16:00:00,71.72,12/12/2017 16:00:00,82.76,12/12/2017 16:00:00,11.06,12/12/2017 16:00:00,174.64
12/13/2017 16:00:00,142.89,12/13/2017 16:00:00,72.32,12/13/2017 16:00:00,83.12,12/13/2017 16:00:00,10.98,12/13/2017 16:00:00,176.47
12/14/2017 16:00:00,141.65,12/14/2017 16:00:00,71.79,12/14/2017 16:00:00,82.9,12/14/2017 16:00:00,10.89,12/14/2017 16:00:00,171.75
12/15/2017 16:00:00,142.46,12/15/2017 16:00:00,71.67,12/15/2017 16:00:00,83.03,12/15/2017 16:00:00,11.17,12/15/2017 16:00:00,173.55
12/18/2017 16:00:00,141.8,12/18/2017 16:00:00,72.65,12/18/2017 16:00:00,82.94,12/18/2017 16:00:00,11.55,12/18/2017 16:00:00,173.37
12/19/2017 16:00:00,141.78,12/19/2017 16:00:00,73.9,12/19/2017 16:00:00,82.44,12/19/2017 16:00:00,11.56,12/19/2017 16:00:00,171.28
12/20/2017 16:00:00,141.16,12/20/2017 16:00:00,72.6,12/20/2017 16:00:00,82.87,12/20/2017 16:00:00,11.87,12/20/2017 16:00:00,172.64
12/21/2017 16:00:00,141.06,12/21/2017 16:00:00,71.94,12/21/2017 16:00:00,83.85,12/21/2017 16:00:00,12.05,12/21/2017 16:00:00,175.32
12/22/2017 16:00:00,140.12,12/22/2017 16:00:00,72.14,12/22/2017 16:00:00,83.97,12/22/2017 16:00:00,11.92,12/22/2017 16:00:00,176.29
12/26/2017 16:00:00,140.09,12/26/2017 16:00:00,72.08,12/26/2017 16:00:00,83.98,12/26/2017 16:00:00,12.08,12/26/2017 16:00:00,172.33
12/27/2017 16:00:00,140.57,12/27/2017 16:00:00,72.43,12/27/2017 16:00:00,83.9,12/27/2017 16:00:00,11.99,12/27/2017 16:00:00,172.97
12/28/2017 16:00:00,140.56,12/28/2017 16:00:00,71.27,12/28/2017 16:00:00,84.02,12/28/2017 16:00:00,12.18,12/28/2017 16:00:00,172.3
12/29/2017 16:00:00,139.72,12/29/2017 16:00:00,71.41,12/29/2017 16:00:00,83.64,12/29/2017 16:00:00,12.23,12/29/2017 16:00:00,172.43
1/2/2018 16:00:00,139.23,1/2/2018 16:00:00,70.74,1/2/2018 16:00:00,85.03,1/2/2018 16:00:00,12.77,1/2/2018 16:00:00,183.65
1/3/2018 16:00:00,140.56,1/3/2018 16:00:00,70.48,1/3/2018 16:00:00,86.7,1/3/2018 16:00:00,12.85,1/3/2018 16:00:00,184
1/4/2018 16:00:00,140.55,1/4/2018 16:00:00,70.2,1/4/2018 16:00:00,86.82,1/4/2018 16:00:00,12.83,1/4/2018 16:00:00,185.71
1/5/2018 16:00:00,141.71,1/5/2018 16:00:00,70.4,1/5/2018 16:00:00,86.75,1/5/2018 16:00:00,13.09,1/5/2018 16:00:00,190.7
1/8/2018 16:00:00,141.89,1/8/2018 16:00:00,70.31,1/8/2018 16:00:00,87.14,1/8/2018 16:00:00,13.32,1/8/2018 16:00:00,190.33
1/9/2018 16:00:00,144.14,1/9/2018 16:00:00,69.57,1/9/2018 16:00:00,86.77,1/9/2018 16:00:00,13.24,1/9/2018 16:00:00,190.8
1/10/2018 16:00:00,143.97,1/10/2018 16:00:00,70.29,1/10/2018 16:00:00,86.08,1/10/2018 16:00:00,13.15,1/10/2018 16:00:00,189.79
1/11/2018 16:00:00,144.79,1/11/2018 16:00:00,70.29,1/11/2018 16:00:00,86.93,1/11/2018 16:00:00,13.45,1/11/2018 16:00:00,188.75
1/12/2018 16:00:00,145.76,1/12/2018 16:00:00,69.61,1/12/2018 16:00:00,87.52,1/12/2018 16:00:00,13.53,1/12/2018 16:00:00,187.79
1/16/2018 16:00:00,146.86,1/16/2018 16:00:00,68.92,1/16/2018 16:00:00,86.97,1/16/2018 16:00:00,13.17,1/16/2018 16:00:00,182.4
1/17/2018 16:00:00,146.98,1/17/2018 16:00:00,70.15,1/17/2018 16:00:00,88,1/17/2018 16:00:00,13.35,1/17/2018 16:00:00,183.83
1/18/2018 16:00:00,146.92,1/18/2018 16:00:00,70.03,1/18/2018 16:00:00,87.43,1/18/2018 16:00:00,13.35,1/18/2018 16:00:00,184.4
1/19/2018 16:00:00,147.36,1/19/2018 16:00:00,71.12,1/19/2018 16:00:00,87.15,1/19/2018 16:00:00,13.36,1/19/2018 16:00:00,184.05
1/22/2018 16:00:00,148.14,1/22/2018 16:00:00,71.28,1/22/2018 16:00:00,88.25,1/22/2018 16:00:00,13.32,1/22/2018 16:00:00,184.02
1/23/2018 16:00:00,141.83,1/23/2018 16:00:00,71.45,1/23/2018 16:00:00,88.3,1/23/2018 16:00:00,12.7,1/23/2018 16:00:00,192.28
1/24/2018 16:00:00,142.07,1/24/2018 16:00:00,71.56,1/24/2018 16:00:00,88.53,1/24/2018 16:00:00,13.18,1/24/2018 16:00:00,195.53
1/25/2018 16:00:00,144.4,1/25/2018 16:00:00,69.91,1/25/2018 16:00:00,88.37,1/25/2018 16:00:00,12.95,1/25/2018 16:00:00,198.33
1/26/2018 16:00:00,145.33,1/26/2018 16:00:00,71.02,1/26/2018 16:00:00,89,1/26/2018 16:00:00,13.11,1/26/2018 16:00:00,205.22
1/29/2018 16:00:00,143.68,1/29/2018 16:00:00,69.83,1/29/2018 16:00:00,88.01,1/29/2018 16:00:00,13.05,1/29/2018 16:00:00,203.01
1/30/2018 16:00:00,142.43,1/30/2018 16:00:00,69.82,1/30/2018 16:00:00,86.78,1/30/2018 16:00:00,12.99,1/30/2018 16:00:00,199.66
1/31/2018 16:00:00,138.19,1/31/2018 16:00:00,70.34,1/31/2018 16:00:00,87.3,1/31/2018 16:00:00,13.09,1/31/2018 16:00:00,204.29
2/1/2018 16:00:00,140.02,2/1/2018 16:00:00,69.93,2/1/2018 16:00:00,89.07,2/1/2018 16:00:00,13.18,2/1/2018 16:00:00,192.22
2/2/2018 16:00:00,137.68,2/2/2018 16:00:00,69.4,2/2/2018 16:00:00,84.53,2/2/2018 16:00:00,12.54,2/2/2018 16:00:00,187.31
2/5/2018 16:00:00,130.39,2/5/2018 16:00:00,66.04,2/5/2018 16:00:00,79.72,2/5/2018 16:00:00,12.39,2/5/2018 16:00:00,180.53
2/6/2018 16:00:00,131.83,2/6/2018 16:00:00,66.53,2/6/2018 16:00:00,78.35,2/6/2018 16:00:00,13.06,2/6/2018 16:00:00,185.17
2/7/2018 16:00:00,131.42,2/7/2018 16:00:00,66.79,2/7/2018 16:00:00,76.94,2/7/2018 16:00:00,12.71,2/7/2018 16:00:00,180.3
2/8/2018 16:00:00,126.36,2/8/2018 16:00:00,64.05,2/8/2018 16:00:00,76.07,2/8/2018 16:00:00,12.36,2/8/2018 16:00:00,173.7
2/9/2018 16:00:00,129.53,2/9/2018 16:00:00,64.03,2/9/2018 16:00:00,75.78,2/9/2018 16:00:00,12.91,2/9/2018 16:00:00,176.67
2/12/2018 16:00:00,130.27,2/12/2018 16:00:00,65.35,2/12/2018 16:00:00,76.42,2/12/2018 16:00:00,13.07,2/12/2018 16:00:00,177.44
2/13/2018 16:00:00,129.96,2/13/2018 16:00:00,65.64,2/13/2018 16:00:00,76.3,2/13/2018 16:00:00,13.27,2/13/2018 16:00:00,179.25
2/14/2018 16:00:00,129.67,2/14/2018 16:00:00,65.18,2/14/2018 16:00:00,76.46,2/14/2018 16:00:00,14,2/14/2018 16:00:00,186.76
2/15/2018 16:00:00,131.23,2/15/2018 16:00:00,65.32,2/15/2018 16:00:00,76.21,2/15/2018 16:00:00,14.13,2/15/2018 16:00:00,187.45
2/16/2018 16:00:00,133.15,2/16/2018 16:00:00,65.46,2/16/2018 16:00:00,76.54,2/16/2018 16:00:00,14.12,2/16/2018 16:00:00,183.68
2/20/2018 16:00:00,130.87,2/20/2018 16:00:00,64.19,2/20/2018 16:00:00,75.75,2/20/2018 16:00:00,13.98,2/20/2018 16:00:00,187.19
2/21/2018 16:00:00,129.91,2/21/2018 16:00:00,63.93,2/21/2018 16:00:00,74.89,2/21/2018 16:00:00,13.66,2/21/2018 16:00:00,188.82
2/22/2018 16:00:00,129.91,2/22/2018 16:00:00,63.34,2/22/2018 16:00:00,75.86,2/22/2018 16:00:00,13.98,2/22/2018 16:00:00,188.75
2/23/2018 16:00:00,132.02,2/23/2018 16:00:00,64.59,2/23/2018 16:00:00,77.53,2/23/2018 16:00:00,14.2,2/23/2018 16:00:00,193.29
2/26/2018 16:00:00,132.07,2/26/2018 16:00:00,65.43,2/26/2018 16:00:00,78.84,2/26/2018 16:00:00,14.65,2/26/2018 16:00:00,194.19
2/27/2018 16:00:00,131.67,2/27/2018 16:00:00,64,2/27/2018 16:00:00,77.5,2/27/2018 16:00:00,14.49,2/27/2018 16:00:00,188.26
2/28/2018 16:00:00,129.88,2/28/2018 16:00:00,62.95,2/28/2018 16:00:00,75.74,2/28/2018 16:00:00,13.73,2/28/2018 16:00:00,186.14
3/1/2018 16:00:00,127.28,3/1/2018 16:00:00,62.43,3/1/2018 16:00:00,75.2,3/1/2018 16:00:00,13.58,3/1/2018 16:00:00,181.99
3/2/2018 16:00:00,128.82,3/2/2018 16:00:00,62.55,3/2/2018 16:00:00,75.55,3/2/2018 16:00:00,13.39,3/2/2018 16:00:00,179.76
3/5/2018 16:00:00,129.79,3/5/2018 16:00:00,64.13,3/5/2018 16:00:00,76.27,3/5/2018 16:00:00,13.42,3/5/2018 16:00:00,181.6
3/6/2018 16:00:00,128.22,3/6/2018 16:00:00,64.77,3/6/2018 16:00:00,76.18,3/6/2018 16:00:00,13.53,3/6/2018 16:00:00,187.37
3/7/2018 16:00:00,129.04,3/7/2018 16:00:00,64.07,3/7/2018 16:00:00,74.26,3/7/2018 16:00:00,13.14,3/7/2018 16:00:00,189.05
3/8/2018 16:00:00,132.06,3/8/2018 16:00:00,65.43,3/8/2018 16:00:00,74.12,3/8/2018 16:00:00,12.68,3/8/2018 16:00:00,187.18
3/9/2018 16:00:00,133.8,3/9/2018 16:00:00,65.65,3/9/2018 16:00:00,74.56,3/9/2018 16:00:00,12.89,3/9/2018 16:00:00,190.55
3/12/2018 16:00:00,132.63,3/12/2018 16:00:00,65.77,3/12/2018 16:00:00,75.24,3/12/2018 16:00:00,13,3/12/2018 16:00:00,192.74
3/13/2018 16:00:00,134.35,3/13/2018 16:00:00,66.13,3/13/2018 16:00:00,74.53,3/13/2018 16:00:00,12.9,3/13/2018 16:00:00,188.41
3/14/2018 16:00:00,132.32,3/14/2018 16:00:00,63.82,3/14/2018 16:00:00,73.6,3/14/2018 16:00:00,13.04,3/14/2018 16:00:00,192.56
3/15/2018 16:00:00,133.06,3/15/2018 16:00:00,63.81,3/15/2018 16:00:00,74.42,3/15/2018 16:00:00,12.85,3/15/2018 16:00:00,199.06
3/16/2018 16:00:00,133.68,3/16/2018 16:00:00,63.19,3/16/2018 16:00:00,75.12,3/16/2018 16:00:00,12.8,3/16/2018 16:00:00,200.28
3/19/2018 16:00:00,130.24,3/19/2018 16:00:00,62.48,3/19/2018 16:00:00,74.15,3/19/2018 16:00:00,12.47,3/19/2018 16:00:00,194.53
3/20/2018 16:00:00,131.21,3/20/2018 16:00:00,61.52,3/20/2018 16:00:00,73.99,3/20/2018 16:00:00,12.55,3/20/2018 16:00:00,198.95
3/21/2018 16:00:00,131.19,3/21/2018 16:00:00,60,3/21/2018 16:00:00,75.04,3/21/2018 16:00:00,12.99,3/21/2018 16:00:00,195.3
3/22/2018 16:00:00,127.38,3/22/2018 16:00:00,60.39,3/22/2018 16:00:00,73.5,3/22/2018 16:00:00,12.58,3/22/2018 16:00:00,184.65
3/23/2018 16:00:00,125.1,3/23/2018 16:00:00,59.27,3/23/2018 16:00:00,72.89,3/23/2018 16:00:00,12.51,3/23/2018 16:00:00,181.2
3/26/2018 16:00:00,127.39,3/26/2018 16:00:00,59.6,3/26/2018 16:00:00,74,3/26/2018 16:00:00,12.69,3/26/2018 16:00:00,190.5
3/27/2018 16:00:00,127.21,3/27/2018 16:00:00,60.72,3/27/2018 16:00:00,73.7,3/27/2018 16:00:00,12.23,3/27/2018 16:00:00,181.89
3/28/2018 16:00:00,127.45,3/28/2018 16:00:00,62.45,3/28/2018 16:00:00,72.81,3/28/2018 16:00:00,12.45,3/28/2018 16:00:00,178.91
3/29/2018 16:00:00,128.15,3/29/2018 16:00:00,62.32,3/29/2018 16:00:00,74.61,3/29/2018 16:00:00,12.72,3/29/2018 16:00:00,183.54
4/2/2018 16:00:00,124.56,4/2/2018 16:00:00,60.51,4/2/2018 16:00:00,73.22,4/2/2018 16:00:00,12.91,4/2/2018 16:00:00,177.61
4/3/2018 16:00:00,128.35,4/3/2018 16:00:00,62.66,4/3/2018 16:00:00,75.02,4/3/2018 16:00:00,12.78,4/3/2018 16:00:00,174.67
4/4/2018 16:00:00,130.41,4/4/2018 16:00:00,63.35,4/4/2018 16:00:00,74.87,4/4/2018 16:00:00,12.65,4/4/2018 16:00:00,172.07
4/5/2018 16:00:00,130.71,4/5/2018 16:00:00,64.54,4/5/2018 16:00:00,76.02,4/5/2018 16:00:00,12.95,4/5/2018 16:00:00,172.57
4/6/2018 16:00:00,128.1,4/6/2018 16:00:00,63.85,4/6/2018 16:00:00,74.87,4/6/2018 16:00:00,12.66,4/6/2018 16:00:00,167.52
4/9/2018 16:00:00,129.48,4/9/2018 16:00:00,63.25,4/9/2018 16:00:00,74.87,4/9/2018 16:00:00,12.5,4/9/2018 16:00:00,169.87
4/10/2018 16:00:00,130.25,4/10/2018 16:00:00,64.22,4/10/2018 16:00:00,77.07,4/10/2018 16:00:00,13.1,4/10/2018 16:00:00,177.1
4/11/2018 16:00:00,129.63,4/11/2018 16:00:00,63.84,4/11/2018 16:00:00,77.43,4/11/2018 16:00:00,13.14,4/11/2018 16:00:00,175.36
4/12/2018 16:00:00,130.43,4/12/2018 16:00:00,63.4,4/12/2018 16:00:00,77.22,4/12/2018 16:00:00,13.08,4/12/2018 16:00:00,175.92
4/13/2018 16:00:00,130.62,4/13/2018 16:00:00,63.95,4/13/2018 16:00:00,77.84,4/13/2018 16:00:00,13.12,4/13/2018 16:00:00,172.04
4/16/2018 16:00:00,131.76,4/16/2018 16:00:00,64.25,4/16/2018 16:00:00,78.54,4/16/2018 16:00:00,12.98,4/16/2018 16:00:00,174.7
4/17/2018 16:00:00,130.54,4/17/2018 16:00:00,63.98,4/17/2018 16:00:00,78.33,4/17/2018 16:00:00,13.44,4/17/2018 16:00:00,178.7
4/18/2018 16:00:00,127.72,4/18/2018 16:00:00,61.5,4/18/2018 16:00:00,79.22,4/18/2018 16:00:00,14.01,4/18/2018 16:00:00,182.68
4/19/2018 16:00:00,127.55,4/19/2018 16:00:00,57.78,4/19/2018 16:00:00,79.42,4/19/2018 16:00:00,14.12,4/19/2018 16:00:00,181.39
4/20/2018 16:00:00,126.66,4/20/2018 16:00:00,57.23,4/20/2018 16:00:00,79,4/20/2018 16:00:00,14,4/20/2018 16:00:00,179.11
4/23/2018 16:00:00,126.83,4/23/2018 16:00:00,56.57,4/23/2018 16:00:00,79.57,4/23/2018 16:00:00,13.74,4/23/2018 16:00:00,175.57
4/24/2018 16:00:00,126.19,4/24/2018 16:00:00,55.3,4/24/2018 16:00:00,78.35,4/24/2018 16:00:00,13.95,4/24/2018 16:00:00,173.09
4/25/2018 16:00:00,126.76,4/25/2018 16:00:00,55.84,4/25/2018 16:00:00,79.5,4/25/2018 16:00:00,13.68,4/25/2018 16:00:00,170.22
4/26/2018 16:00:00,128.01,4/26/2018 16:00:00,54.77,4/26/2018 16:00:00,80.86,4/26/2018 16:00:00,14,4/26/2018 16:00:00,173.9
4/27/2018 16:00:00,128.27,4/27/2018 16:00:00,56.13,4/27/2018 16:00:00,77.79,4/27/2018 16:00:00,13.95,4/27/2018 16:00:00,177.16
4/30/2018 16:00:00,126.49,4/30/2018 16:00:00,56.11,4/30/2018 16:00:00,77.75,4/30/2018 16:00:00,13.84,4/30/2018 16:00:00,178.54
5/1/2018 16:00:00,126.01,5/1/2018 16:00:00,56.03,5/1/2018 16:00:00,76.95,5/1/2018 16:00:00,13.54,5/1/2018 16:00:00,179.5
5/2/2018 16:00:00,123.5,5/2/2018 16:00:00,55.69,5/2/2018 16:00:00,76.8,5/2/2018 16:00:00,13.73,5/2/2018 16:00:00,181.45
5/3/2018 16:00:00,123.03,5/3/2018 16:00:00,56.36,5/3/2018 16:00:00,76.54,5/3/2018 16:00:00,13.89,5/3/2018 16:00:00,182.45
5/4/2018 16:00:00,124.19,5/4/2018 16:00:00,56.26,5/4/2018 16:00:00,76.9,5/4/2018 16:00:00,14.08,5/4/2018 16:00:00,188.89
5/7/2018 16:00:00,123.59,5/7/2018 16:00:00,55.71,5/7/2018 16:00:00,77.74,5/7/2018 16:00:00,13.85,5/7/2018 16:00:00,195.35
5/8/2018 16:00:00,122.61,5/8/2018 16:00:00,55.27,5/8/2018 16:00:00,78.09,5/8/2018 16:00:00,13.74,5/8/2018 16:00:00,196.31
5/9/2018 16:00:00,123.51,5/9/2018 16:00:00,55.92,5/9/2018 16:00:00,79.93,5/9/2018 16:00:00,13.93,5/9/2018 16:00:00,195.43
5/10/2018 16:00:00,125.35,5/10/2018 16:00:00,56.04,5/10/2018 16:00:00,81.72,5/10/2018 16:00:00,14.44,5/10/2018 16:00:00,195.96
5/11/2018 16:00:00,127.24,5/11/2018 16:00:00,55.19,5/11/2018 16:00:00,81.28,5/11/2018 16:00:00,14.61,5/11/2018 16:00:00,194.36
5/14/2018 16:00:00,126.06,5/14/2018 16:00:00,55.02,5/14/2018 16:00:00,81.83,5/14/2018 16:00:00,14.97,5/14/2018 16:00:00,198.64
5/15/2018 16:00:00,125.13,5/15/2018 16:00:00,54.52,5/15/2018 16:00:00,81.79,5/15/2018 16:00:00,14.91,5/15/2018 16:00:00,196.61
5/16/2018 16:00:00,125.35,5/16/2018 16:00:00,54.87,5/16/2018 16:00:00,82.02,5/16/2018 16:00:00,15.13,5/16/2018 16:00:00,198.11
5/17/2018 16:00:00,123.85,5/17/2018 16:00:00,55.29,5/17/2018 16:00:00,81.88,5/17/2018 16:00:00,15.03,5/17/2018 16:00:00,196.02
5/18/2018 16:00:00,124.24,5/18/2018 16:00:00,55.54,5/18/2018 16:00:00,81.3,5/18/2018 16:00:00,14.58,5/18/2018 16:00:00,195
5/21/2018 16:00:00,123.72,5/21/2018 16:00:00,55.64,5/21/2018 16:00:00,82.28,5/21/2018 16:00:00,14.41,5/21/2018 16:00:00,197.64
5/22/2018 16:00:00,122.91,5/22/2018 16:00:00,55.21,5/22/2018 16:00:00,81.64,5/22/2018 16:00:00,14.39,5/22/2018 16:00:00,195.87
5/23/2018 16:00:00,123.45,5/23/2018 16:00:00,55.88,5/23/2018 16:00:00,82.15,5/23/2018 16:00:00,14.34,5/23/2018 16:00:00,196.8
